AccountID,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerOccupation,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionAmount,TransactionAmount_log,Hour_sin,Hour_cos,DayOfWeek_sin,DayOfWeek_cos
53,1,27,438,321,18,1,0,0.07454385545754227,0.11946687993557138,-0.2067936485059295,0.4483801592523659,386.68,5.960180257068216,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
329,1,6,288,188,29,1,0,0.1307594558506213,0.7913770225000384,6.431744946342571,0.1460930227292472,1.93,1.0750024230289759,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
438,1,13,74,265,34,1,0,-0.8811213512248008,-0.6239230650293708,-0.2067936485059295,0.2934047027702937,684.5,6.530148499002369,-1.0,-1.8369701987210297e-16,0.0,1.0
392,1,2,15,98,6,1,2,0.6366998593883324,0.648417417699088,-0.2067936485059295,0.07902920988499584,466.85,6.148147731721922,-0.8660254037844385,-0.5000000000000004,0.0,1.0
8,0,17,209,477,40,2,3,-1.162199353190196,-0.38089173686775507,-0.2067936485059295,-1.277651519685771,243.08,5.497496040408414,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
320,1,12,581,588,7,0,3,-1.330846154369433,-0.6525149859895609,-0.2067936485059295,-1.2631264967555569,209.02,5.3472027642778475,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
15,0,32,320,492,26,2,1,0.018328255064463266,0.8199689434602284,-0.2067936485059295,0.9588379244964189,26.27,3.305787196857497,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
292,0,23,55,398,78,2,2,1.7047962668568335,-1.1814655237530776,-0.2067936485059295,-0.9549831991781382,374.61,5.928551371047852,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
461,1,9,565,108,86,2,0,-0.6562589496524849,0.6913052991393731,-0.2067936485059295,1.5467129081614581,896.79,6.79993618794764,-0.8660254037844385,-0.5000000000000004,0.0,1.0
223,0,20,206,350,45,2,1,-0.20653414650785276,0.24813052425642676,-0.2067936485059295,-0.2565718936164587,97.74,4.592490132830717,-0.8660254037844385,-0.5000000000000004,0.0,1.0
85,1,24,262,187,22,1,2,1.0302090621398854,0.13376284041566644,-0.2067936485059295,-0.1601247157624537,35.99,3.610647605844363,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
58,1,7,56,55,98,0,3,-1.218414953583275,-1.353017049514218,-0.2067936485059295,-0.9005188501783834,641.06,6.464681757266964,-0.8660254037844385,-0.5000000000000004,0.0,1.0
6,1,9,544,242,27,1,2,1.9296586684291497,0.4625699314578524,-0.2067936485059295,-0.23367799604472297,637.75,6.459513141517914,-0.8660254037844385,-0.5000000000000004,0.0,1.0
188,1,20,457,552,62,1,2,0.6929154597814113,-0.46666749974832533,-0.2067936485059295,-0.9753233592673508,106.41,4.676653287609955,-0.8660254037844385,-0.5000000000000004,0.0,1.0
258,1,7,228,201,4,2,3,-1.162199353190196,0.39109012905737717,-0.2067936485059295,-1.0308312536038393,1096.7,7.000972360693271,-0.8660254037844385,-0.5000000000000004,0.0,1.0
344,1,16,156,579,70,1,0,-0.09410294572169475,0.24813052425642676,-0.2067936485059295,2.2562160494153014,1.14,0.76080582903376,-0.8660254037844385,-0.5000000000000004,0.0,1.0
368,1,31,620,485,97,1,0,-0.09410294572169475,-0.6382190255094659,-0.2067936485059295,2.2230072061686754,146.15,4.991452474679482,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
54,1,18,89,40,70,2,0,1.2550714637122016,-0.32370789494737495,-0.2067936485059295,-0.9875536080541331,142.55,4.966683406567073,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
371,1,18,647,530,84,2,1,-0.9373369516178799,0.977224508741274,-0.2067936485059295,1.1568320631891058,103.76,4.651672019639511,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
238,0,26,96,126,2,1,1,-0.15031854611477377,0.9486325877810838,-0.2067936485059295,-0.6484936773800644,201.33,5.3099000277911035,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
16,1,6,602,525,17,1,3,-1.387061754762512,0.4339780104976623,-0.2067936485059295,-1.188993753952153,261.63,5.570746197537003,-1.0,-1.8369701987210297e-16,0.0,1.0
25,0,0,365,528,70,2,0,1.1426402629260435,1.2202558369028897,-0.2067936485059295,0.6009300779247322,147.46,5.000315561689401,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
140,0,3,242,17,7,1,3,-1.105983752797117,-0.2665240530269948,-0.2067936485059295,-1.027398066365789,504.12,6.224796024809682,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
112,1,1,426,98,90,2,0,0.2431906566367793,1.5061750465047905,-0.2067936485059295,1.9711025410628051,77.57,4.36398994718773,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
396,1,28,534,344,98,0,0,-0.09410294572169475,0.5626416548185177,-0.2067936485059295,2.1497154532189535,523.74,6.262902901825497,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
1,1,25,261,196,58,2,2,0.6366998593883324,-1.4673847333549783,-0.2067936485059295,0.0580557434120651,395.16,5.981818170056177,-0.8660254037844385,-0.5000000000000004,0.0,1.0
100,1,7,581,352,87,0,1,0.4680530582090954,-0.4809634602284204,-0.2067936485059295,-0.11348567479147466,316.37,5.760068285666793,-0.9659258262890683,-0.25881904510252063,0.0,1.0
263,1,13,621,132,32,2,2,0.35562185742293734,0.41968205001756725,-0.2067936485059295,-0.9506526142303656,31.81,3.4907333469730104,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419
349,1,40,513,411,64,1,3,-1.387061754762512,-1.2100574447132675,-0.2067936485059295,-0.9296150479210262,148.0,5.003946305945459,-0.8660254037844385,-0.5000000000000004,0.0,1.0
276,1,23,12,136,61,0,0,0.6929154597814113,-0.18074829014642452,-0.2067936485059295,2.02078504226647,406.65,6.01040896310892,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
4,0,30,610,451,65,1,3,-0.9935525520109589,0.14805880089576146,-0.2067936485059295,-0.9218794796632228,417.8,6.037393478996382,-0.8660254037844385,-0.5000000000000004,0.0,1.0
449,0,0,562,15,26,1,3,-1.0497681524040379,-0.15215636918623443,-0.2067936485059295,-0.943032425678098,422.14,6.047703093555171,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
436,1,14,60,206,98,0,2,1.7047962668568335,0.07657899849528625,-0.2067936485059295,-0.5091047371191347,86.41,4.470609692592396,-0.9659258262890683,-0.25881904510252063,0.0,1.0
13,1,1,242,223,72,0,0,1.0864246625329645,-0.38089173686775507,-0.2067936485059295,-1.0457101076310298,643.22,6.4680402826740995,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
338,1,9,580,385,91,0,1,-0.8811213512248008,0.34820224761709206,-0.2067936485059295,0.31763700492624336,92.36,4.5364629879783,-0.8660254037844385,-0.5000000000000004,0.0,1.0
91,0,22,514,260,58,1,3,-1.387061754762512,0.7913770225000384,-0.2067936485059295,-1.2235948456455756,327.35,5.794080112636982,-1.0,-1.8369701987210297e-16,0.0,1.0
134,1,7,595,55,80,1,2,0.9177778613537274,-0.7239947883900362,-0.2067936485059295,0.7153380299404585,886.19,6.788059164556945,-0.9659258262890683,-0.25881904510252063,0.0,1.0
108,1,37,309,548,71,0,2,0.6366998593883324,-1.367313009994313,-0.2067936485059295,0.4392805464757849,34.74,3.576270509731282,-0.8660254037844385,-0.5000000000000004,0.0,1.0
93,0,6,542,452,70,2,2,1.1988558633191224,-0.33800385542746997,-0.2067936485059295,-0.22079136493311538,830.01,6.722641828477388,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
373,1,41,478,332,57,0,1,0.1307594558506213,-1.2243534051933627,-0.2067936485059295,-0.09316089866300002,521.81,6.259218109340661,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419
176,1,35,511,94,3,1,0,-0.4313965480801688,0.7913770225000384,-0.2067936485059295,0.6485254884549293,115.02,4.753762590037918,-0.8660254037844385,-0.5000000000000004,0.0,1.0
446,1,14,662,569,0,2,3,-1.49949295554867,0.37679416857728215,-0.2067936485059295,-0.19303357177468675,42.56,3.77413929806476,-0.8660254037844385,-0.5000000000000004,0.0,1.0
372,1,26,473,171,10,1,1,0.7491310601744904,-0.18074829014642452,-0.2067936485059295,-0.9463963850928272,277.7,5.630135934487902,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
229,0,30,49,489,81,1,2,0.6929154597814113,0.39109012905737717,-0.2067936485059295,-0.8715226481805383,54.5,4.0163830207523885,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
261,0,29,28,560,69,2,3,-1.330846154369433,0.11946687993557138,-0.2067936485059295,-0.9931867016777308,1063.25,6.970025604708262,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
19,1,11,232,413,16,1,3,-0.9373369516178799,-1.0242099584720321,-0.2067936485059295,-1.2810539390023457,603.23,6.403954920152899,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419
460,1,24,40,574,5,2,0,-0.8249057508317219,-1.2243534051933627,-0.2067936485059295,0.5697852494104672,737.34,6.604404423115734,-0.9659258262890683,-0.25881904510252063,0.0,1.0
342,1,13,108,397,79,0,3,-1.0497681524040379,0.005099196094811046,-0.2067936485059295,-1.1070485230872549,411.47,6.022163475857252,-0.8660254037844385,-0.5000000000000004,0.0,1.0
352,1,27,451,25,77,0,0,1.3112870641052805,-0.08067656678575921,-0.2067936485059295,0.9617454930759181,100.99,4.624874769262426,-0.8660254037844385,-0.5000000000000004,0.0,1.0
425,1,15,269,126,69,1,1,-0.3751809476870898,0.6341214572189929,-0.2067936485059295,0.19114238775729023,5.76,1.9110228900548727,-0.9659258262890683,-0.25881904510252063,0.0,1.0
317,1,32,292,388,61,0,1,0.8053466605675694,-0.15215636918623443,-0.2067936485059295,-0.4881620385676803,399.21,5.991989409343697,-0.8660254037844385,-0.5000000000000004,0.0,1.0
369,1,4,629,138,99,2,1,0.6366998593883324,2.4783003591512536,-0.2067936485059295,-0.48745181238027174,68.28,4.2381562642541795,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
174,1,23,33,159,87,1,2,0.35562185742293734,-0.36659577638766006,-0.2067936485059295,-0.0713797742513196,213.28,5.367283571012759,-1.0,-1.8369701987210297e-16,0.0,1.0
433,1,40,68,448,43,2,1,-0.3751809476870898,-1.367313009994313,-0.2067936485059295,0.03337987038816723,145.4,4.986342601527212,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419
395,0,6,544,199,24,2,3,-1.105983752797117,2.1780851890692574,-0.2067936485059295,-0.9523345939377302,347.63,5.854011187902892,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
177,1,4,157,567,41,0,0,-0.15031854611477377,2.5783720825119185,-0.2067936485059295,1.3713434477275903,216.03,5.380035592832894,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
151,1,36,613,192,56,0,1,0.35562185742293734,-0.9241382351113667,-0.2067936485059295,-1.1965575346483808,1116.48,7.0188314292358465,-0.9659258262890683,-0.25881904510252063,0.0,1.0
248,1,10,293,484,46,0,2,1.6485806664637546,-1.5388645357554536,-0.2067936485059295,0.6375849283766903,331.98,5.808082428116706,-0.8660254037844385,-0.5000000000000004,0.0,1.0
256,1,7,13,194,54,1,2,0.6366998593883324,0.2910184056967119,-0.2067936485059295,-0.8972087346262375,79.21,4.384648195378833,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
426,1,17,435,48,39,2,3,-1.443277355155591,2.5354842010716334,-0.2067936485059295,-0.9954250679651231,233.71,5.458350709533451,-0.9659258262890683,-0.25881904510252063,0.0,1.0
70,0,35,413,287,19,2,1,-1.0497681524040379,0.37679416857728215,-0.2067936485059295,0.8732390029562243,501.3,6.219197550755999,-1.0,-1.8369701987210297e-16,0.0,1.0
148,1,28,7,416,21,2,3,-1.105983752797117,0.9057447063407987,4.772110297630446,-0.9151977127159786,32.54,3.5127387563950627,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
451,0,38,557,197,6,1,0,-0.7686901504386429,-1.1242816818326973,-0.2067936485059295,2.276107510649653,78.5,4.375757021660286,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
202,1,41,460,445,25,1,3,-1.49949295554867,0.7056012596194681,-0.2067936485059295,-1.019549682395906,338.69,5.828033436994058,-1.0,-1.8369701987210297e-16,0.0,1.0
238,0,0,531,43,38,1,1,-0.5438277488663268,2.4783003591512536,-0.2067936485059295,-0.5964112783012575,332.93,5.810931390173244,-0.8660254037844385,-0.5000000000000004,0.0,1.0
423,1,27,450,104,67,0,3,-1.387061754762512,0.41968205001756725,-0.2067936485059295,0.9041299961183108,469.46,6.153710939470885,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
426,1,29,510,94,27,0,0,0.35562185742293734,-1.1814655237530776,-0.2067936485059295,1.9039900123428832,64.21,4.177612831405111,-0.8660254037844385,-0.5000000000000004,0.0,1.0
93,1,36,93,474,86,1,2,0.6366998593883324,0.37679416857728215,-0.2067936485059295,-0.44392802345875604,28.63,3.388787361585474,-0.9659258262890683,-0.25881904510252063,0.0,1.0
220,1,33,159,104,79,0,3,-1.49949295554867,0.2624264847365218,-0.2067936485059295,-1.0435384051735026,471.84,6.158757064882177,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
448,0,36,151,487,32,0,0,0.6366998593883324,-0.8240665117507014,-0.2067936485059295,0.9038223169035493,110.4,4.713127327493184,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
448,1,13,158,268,82,2,3,-1.274630553976354,0.319610326656902,3.1124756489183207,-0.9517038515474685,345.84,5.8488635785089595,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
271,1,5,658,37,56,1,3,-1.218414953583275,0.03369111705500113,-0.2067936485059295,-1.154423430180206,35.76,3.6044102974874863,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336
138,1,30,673,473,35,1,1,-1.0497681524040379,2.435412477710968,-0.2067936485059295,0.08042658631870572,126.81,4.850544786143623,-0.8660254037844385,-0.5000000000000004,0.0,1.0
212,1,4,484,135,67,0,3,-1.162199353190196,-1.052801879432222,-0.2067936485059295,-1.1309885299891806,101.34,4.628300603376946,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
304,1,10,423,207,98,2,0,-0.4313965480801688,-1.4816806938350733,-0.2067936485059295,0.12963731272640247,153.55,5.040517668578126,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
51,0,22,46,398,13,1,0,-0.31896534729401077,0.0908749589753813,-0.2067936485059295,0.43071680833158105,117.66,4.776262260830497,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
347,1,42,226,117,85,0,3,-1.443277355155591,2.249564991469733,-0.2067936485059295,-1.1107099057429204,325.98,5.789899006947267,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
316,1,7,405,43,68,0,0,1.4237182648914386,-0.06638060630566417,-0.2067936485059295,1.0061948836351753,337.99,5.8259706084202865,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
160,1,12,508,343,36,0,0,-0.5438277488663268,-0.35229981590756504,-0.2067936485059295,-1.072183340067828,55.99,4.0428758138469085,-0.8660254037844385,-0.5000000000000004,0.0,1.0
30,0,18,24,185,95,1,2,0.5242686586021743,-1.0670978399123172,-0.2067936485059295,-0.3075415195352104,467.13,6.14874603512232,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419
272,1,42,542,182,72,0,3,-1.274630553976354,-0.2808200135070898,-0.2067936485059295,-0.15744021461365676,336.84,5.822572410625688,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336
281,1,10,96,550,90,2,3,-0.9935525520109589,0.47686589193794743,-0.2067936485059295,-1.2487630054130925,1221.65,7.108775913208576,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
477,1,7,224,221,65,1,1,0.5242686586021743,0.019395156574906088,-0.2067936485059295,0.8284152693523399,29.58,3.420346200500916,-0.9659258262890683,-0.25881904510252063,0.0,1.0
39,1,5,36,554,24,1,3,-0.9935525520109589,0.7341931805796582,-0.2067936485059295,-1.2781540624032153,124.59,4.833022633030035,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
72,1,14,513,55,18,2,1,0.1869750562437003,-0.5238513416687055,-0.2067936485059295,0.8169490906155497,278.23,5.632035814972629,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419
22,1,40,231,234,26,0,1,-0.2627497469009318,-0.12356444822604433,-0.2067936485059295,0.6415437342732925,422.9,6.049497578358592,-0.8660254037844385,-0.5000000000000004,0.0,1.0
455,0,42,528,326,20,1,0,-0.15031854611477377,0.8342649039403235,-0.2067936485059295,0.30608108641848053,47.1,3.8732821771117156,-0.9659258262890683,-0.25881904510252063,0.0,1.0
230,1,8,428,281,62,1,0,-0.8249057508317219,-0.9241382351113667,-0.2067936485059295,1.8642147818545487,241.11,5.489392168336741,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
157,0,27,638,348,60,1,0,-0.4313965480801688,-0.33800385542746997,-0.2067936485059295,1.7408277247546902,151.19,5.025129740246708,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
427,0,14,228,28,51,0,3,-1.330846154369433,1.0772962321019393,-0.2067936485059295,-1.2352892197999812,350.15,5.861213482605029,-0.8660254037844385,-0.5000000000000004,0.0,1.0
398,1,23,127,357,48,0,2,0.9177778613537274,-0.5381473021488006,-0.2067936485059295,0.2551806883230503,154.24,5.044972306500705,-0.8660254037844385,-0.5000000000000004,0.0,1.0
388,0,4,97,288,83,0,2,1.8734430680360705,-0.7096988279099411,-0.2067936485059295,-0.02861492739288304,339.35,5.829974499893961,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
470,1,12,136,85,15,2,3,-1.105983752797117,-0.20934021110661458,-0.2067936485059295,-0.932240577220327,70.68,4.272211768666675,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
446,0,24,277,148,65,1,1,0.8053466605675694,-0.23793213206680466,-0.2067936485059295,-0.20921237048424562,406.33,6.009623667723892,-0.8660254037844385,-0.5000000000000004,0.0,1.0
293,1,23,678,167,59,1,0,-0.7124745500455638,-0.6525149859895609,-0.2067936485059295,0.5484169279452588,414.64,6.029819500984446,-0.8660254037844385,-0.5000000000000004,0.0,1.0
217,0,27,454,451,66,2,0,1.0302090621398854,0.37679416857728215,-0.2067936485059295,1.9500777947207475,33.65,3.5452977256359124,-0.9659258262890683,-0.25881904510252063,0.0,1.0
123,1,9,654,170,1,0,1,-0.9935525520109589,-0.08067656678575921,-0.2067936485059295,-0.09607615922286823,19.48,3.019448800171307,-0.8660254037844385,-0.5000000000000004,0.0,1.0
